2026-06-09 07:59:36,770 [INFO] --- STARTING SMOKE TEST ---
2026-06-09 07:59:37,605 [INFO] Smoke Test Passed in 0.84s. Architecture and memory bounds verified.
2026-06-09 07:59:37,606 [INFO] --- LAUNCHING latent-dimension K-scaling stress test ---
2026-06-09 07:59:37,606 [INFO] Total isolated tasks queued: 100
2026-06-09 07:59:37,606 [INFO] Active Python processes: 4; PyTorch threads per worker: 8
2026-06-09 07:59:37,606 [INFO] ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2026-06-09 07:59:37,608 [INFO] Worker recycling enabled: max_tasks_per_child=1
2026-06-09 09:26:29,721 [INFO] [Progress 92/100] Finished Latent K=32 (D=640, N=90, J=6-9) | Exact in 138.9s
2026-06-09 09:26:31,380 [INFO] [Worker 95] Spawned: Latent K=32 (D=640, N=90, J=6-9) | diagonal
2026-06-09 09:27:20,155 [INFO] [Progress 93/100] Finished Latent K=32 (D=640, N=90, J=6-9) | Diagonal in 84.7s
2026-06-09 09:27:21,818 [INFO] [Worker 96] Spawned: Latent K=32 (D=640, N=90, J=6-9) | diagonal
2026-06-09 09:27:27,015 [INFO] [Progress 94/100] Finished Latent K=32 (D=640, N=90, J=6-9) | Diagonal in 84.8s
2026-06-09 09:27:28,677 [INFO] [Worker 97] Spawned: Latent K=32 (D=640, N=90, J=6-9) | diagonal
2026-06-09 09:27:54,332 [INFO] [Progress 95/100] Finished Latent K=32 (D=640, N=90, J=6-9) | Diagonal in 85.2s
2026-06-09 09:27:55,984 [INFO] [Worker 98] Spawned: Latent K=32 (D=640, N=90, J=6-9) | diagonal
2026-06-09 09:27:56,504 [INFO] [Progress 96/100] Finished Latent K=32 (D=640, N=90, J=6-9) | Diagonal in 85.0s
2026-06-09 09:27:58,177 [INFO] [Worker 99] Spawned: Latent K=32 (D=640, N=90, J=6-9) | diagonal
2026-06-09 09:28:46,051 [INFO] [Progress 97/100] Finished Latent K=32 (D=640, N=90, J=6-9) | Diagonal in 84.2s
2026-06-09 09:28:53,532 [INFO] [Progress 98/100] Finished Latent K=32 (D=640, N=90, J=6-9) | Diagonal in 84.8s
2026-06-09 09:29:21,317 [INFO] [Progress 99/100] Finished Latent K=32 (D=640, N=90, J=6-9) | Diagonal in 85.3s
2026-06-09 09:29:22,580 [INFO] [Progress 100/100] Finished Latent K=32 (D=640, N=90, J=6-9) | Diagonal in 84.3s
2026-06-09 09:29:24,456 [INFO] 
============================================================================================================================================================================
2026-06-09 09:29:24,456 [INFO] FINAL AGGREGATED RESULTS: latent-dimension K-scaling stress test
2026-06-09 09:29:24,456 [INFO] ============================================================================================================================================================================
2026-06-09 09:29:24,456 [INFO] Scenario                                   | Mode      |    K |      D |    N | J     | Lambda          | F               | Gamma           | G slope         | G off           | A               | A relRMSE       | Omega           |  Time(s)
2026-06-09 09:29:24,456 [INFO] ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2026-06-09 09:29:24,457 [INFO] Latent K=3 (D=512, N=90, J=5-7)            | Exact     |    3 |    512 |   90 | 5-7   | 0.988 +/- 0.004 | 0.990 +/- 0.003 | 0.958 +/- 0.031 | 1.432 +/- 0.213 | 0.947 +/- 0.046 | 0.985 +/- 0.007 | 0.243 +/- 0.054 | 0.980 +/- 0.018 |    287.7
2026-06-09 09:29:24,457 [INFO] Latent K=3 (D=512, N=90, J=5-7)            | Diagonal  |    3 |    512 |   90 | 5-7   | 0.995 +/- 0.003 | 0.995 +/- 0.001 | 0.996 +/- 0.007 | 1.044 +/- 0.128 | nan +/- nan     | 0.997 +/- 0.005 | 0.030 +/- 0.013 | 1.000 +/- 0.000 |    246.8
2026-06-09 09:29:24,457 [INFO] Latent K=4 (D=512, N=90, J=5-7)            | Exact     |    4 |    512 |   90 | 5-7   | 0.988 +/- 0.003 | 0.989 +/- 0.002 | 0.961 +/- 0.021 | 1.279 +/- 0.166 | 0.951 +/- 0.026 | 0.983 +/- 0.005 | 0.230 +/- 0.026 | 0.974 +/- 0.012 |    289.9
2026-06-09 09:29:24,458 [INFO] Latent K=4 (D=512, N=90, J=5-7)            | Diagonal  |    4 |    512 |   90 | 5-7   | 0.994 +/- 0.001 | 0.994 +/- 0.001 | 0.990 +/- 0.011 | 0.954 +/- 0.094 | nan +/- nan     | 0.993 +/- 0.006 | 0.028 +/- 0.007 | 1.000 +/- 0.000 |    249.4
2026-06-09 09:29:24,458 [INFO] Latent K=8 (D=512, N=90, J=5-7)            | Exact     |    8 |    512 |   90 | 5-7   | 0.970 +/- 0.004 | 0.969 +/- 0.004 | 0.935 +/- 0.022 | 0.912 +/- 0.147 | 0.913 +/- 0.041 | 0.976 +/- 0.009 | 0.219 +/- 0.039 | 0.955 +/- 0.011 |    187.6
2026-06-09 09:29:24,459 [INFO] Latent K=8 (D=512, N=90, J=5-7)            | Diagonal  |    8 |    512 |   90 | 5-7   | 0.987 +/- 0.003 | 0.988 +/- 0.002 | 0.968 +/- 0.017 | 1.573 +/- 0.108 | nan +/- nan     | 0.976 +/- 0.011 | 0.155 +/- 0.015 | 1.000 +/- 0.000 |    134.4
2026-06-09 09:29:24,459 [INFO] Latent K=16 (D=512, N=90, J=5-7)           | Exact     |   16 |    512 |   90 | 5-7   | 0.938 +/- 0.010 | 0.928 +/- 0.009 | 0.446 +/- 0.147 | 0.249 +/- 0.155 | 0.405 +/- 0.156 | 0.781 +/- 0.046 | 0.814 +/- 0.095 | 0.951 +/- 0.008 |    141.9
2026-06-09 09:29:24,460 [INFO] Latent K=16 (D=512, N=90, J=5-7)           | Diagonal  |   16 |    512 |   90 | 5-7   | 0.966 +/- 0.005 | 0.945 +/- 0.003 | 0.795 +/- 0.094 | 0.491 +/- 0.113 | nan +/- nan     | 0.841 +/- 0.070 | 0.173 +/- 0.020 | 1.000 +/- 0.000 |     88.0
2026-06-09 09:29:24,460 [INFO] Latent K=32 (D=640, N=90, J=6-9)           | Exact     |   32 |    640 |   90 | 6-9   | 0.800 +/- 0.071 | 0.898 +/- 0.007 | 0.164 +/- 0.056 | 0.016 +/- 0.013 | 0.112 +/- 0.058 | 0.703 +/- 0.027 | 0.821 +/- 0.044 | 0.886 +/- 0.012 |    419.8
2026-06-09 09:29:24,461 [INFO] Latent K=32 (D=640, N=90, J=6-9)           | Diagonal  |   32 |    640 |   90 | 6-9   | 0.933 +/- 0.006 | 0.891 +/- 0.006 | 0.726 +/- 0.058 | 0.091 +/- 0.018 | nan +/- nan     | 0.784 +/- 0.034 | 0.292 +/- 0.035 | 1.000 +/- 0.000 |     84.7
2026-06-09 09:29:24,461 [INFO] ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------
