Run_ID,Parameter,Estimate,2.5%,97.5%,R_hat,ESS,MCSE,ESS_sec,Time_s,Divergences,Max_Treedepths,E_BFMI,Std
1,"Gamma[1,1]",0.413726,0.296911,0.516962,1.00503,591.831,0.00233577,0.0012073737896665,490180.427192688,0,0,0.6790497923883645,0.05682362440010757
1,"Gamma[1,2]",-0.268066,-0.419376,-0.114092,1.0046,853.12,0.00267418,0.0017404203690585,490180.427192688,0,0,0.6790497923883645,0.07810803246912501
1,"Gamma[1,3]",-0.0595411,-0.220987,0.0932299,1.001,947.292,0.00263775,0.0019325373830718,490180.427192688,0,0,0.6790497923883645,0.08118495728831635
1,"Gamma[1,4]",-0.669217,-1.00008,-0.224942,1.00237,582.567,0.00863629,0.001188474626244,490180.427192688,0,0,0.6790497923883645,0.20844916375562855
1,"Gamma[2,1]",0.27525,0.151405,0.387544,1.00383,450.479,0.00288764,0.0009190065025238,490180.427192688,0,0,0.6790497923883645,0.06128868795254666
1,"Gamma[2,2]",0.137453,0.0647378,0.218,1.00626,552.263,0.00166621,0.0011266524923544,490180.427192688,0,0,0.6790497923883645,0.039156395863883565
1,"Gamma[2,3]",0.0349351,-0.111983,0.169314,1.00504,495.9,0.00328329,0.0010116683010785,490180.427192688,0,0,0.6790497923883645,0.07311496864412369
1,"Gamma[2,4]",0.0448163,-0.328467,0.452586,1.00254,308.926,0.0117922,0.0006302291622887,490180.427192688,0,0,0.6790497923883645,0.20726313694667903
1,"Gamma[3,1]",0.298044,0.17784,0.413269,1.00408,426.221,0.00299947,0.0008695186024481,490180.427192688,0,0,0.6790497923883645,0.061924419552753816
1,"Gamma[3,2]",-0.0182207,-0.126103,0.0914004,1.00443,638.929,0.00219475,0.0013034567774548,490180.427192688,0,0,0.6790497923883645,0.05547679434304548
1,"Gamma[3,3]",0.214934,0.102502,0.330698,1.00337,375.481,0.00308264,0.0007660056974335,490180.427192688,0,0,0.6790497923883645,0.05973333907933474
1,"Gamma[3,4]",-0.0445064,-0.430044,0.363196,1.00214,310.471,0.0121098,0.0006333810629243,490180.427192688,0,0,0.6790497923883645,0.2133769439981622
1,"Gamma[4,1]",0.0764056,-0.0121069,0.156058,1.00639,720.296,0.0015993,0.001469450757398,490180.427192688,0,0,0.6790497923883645,0.04292254244455983
1,"Gamma[4,2]",-0.0956238,-0.208344,0.0171291,1.00208,451.833,0.00276677,0.0009217687507183,490180.427192688,0,0,0.6790497923883645,0.05881146954089743
1,"Gamma[4,3]",-0.133842,-0.274788,-0.00683703,1.00337,441.572,0.0033173,0.000900835642355,490180.427192688,0,0,0.6790497923883645,0.06970846382645281
1,"Gamma[4,4]",0.60856,0.407739,0.851612,1.00522,735.121,0.00436735,0.0014996947230433,490180.427192688,0,0,0.6790497923883645,0.11841246239229308
1,"alpha_dyn[1,1]",-12.5325,-14.4405,-10.7148,1.00124,1621.73,0.0239412,0.0033084348334506,490180.427192688,0,0,0.6790497923883645,0.964129097311232
1,"alpha_dyn[1,2]",0.45473,-0.219913,1.14276,1.00024,3168.96,0.00614255,0.0064648848142488,490180.427192688,0,0,0.6790497923883645,0.34578573978057914
1,"alpha_dyn[1,3]",0.608869,-0.21241,1.4348,1.00056,4312.57,0.00638136,0.0087979237047438,490180.427192688,0,0,0.6790497923883645,0.41906493637535636
1,"alpha_dyn[2,1]",-6.44929,-7.70056,-5.22176,1.00153,2223.27,0.0134268,0.0045356156155252,490180.427192688,0,0,0.6790497923883645,0.6330946212741384
1,"alpha_dyn[2,2]",0.558092,0.0772123,1.03698,1.0016,3004.3,0.00448488,0.0061289676889098,490180.427192688,0,0,0.6790497923883645,0.2458229783446656
1,"alpha_dyn[2,3]",0.95124,0.402763,1.50584,1.00041,3534.28,0.00473817,0.0072101614098326,490180.427192688,0,0,0.6790497923883645,0.2816833098726268
