Item,Parameter,SM_Est,SM_SE,SM_Z,Stan_Est,Stan_SE,Stan_Z,Stan_Pr_Pos_Approx,Stan_Pr_Neg_Approx,Stan_Pr_Direction_Approx,Z_Diff,Z_Diff_Abs,Same_Sign,SM_Sig_Approx,Stan_Sig_Approx,Sig_Agree_Approx
Q7_Turning_in_Bed,Sex_Female,-0.20728510512997433,0.07336559990195513,-2.8253719100912087,0.0385478,0.3836762755102041,0.10046959496971763,0.5400142398129709,0.4599857601870291,0.5400142398129709,-2.9258415050609266,2.9258415050609266,False,True,False,False
Q7_Turning_in_Bed,Treatment_Active,-0.03335631720705052,0.07765446190246886,-0.42954797947019224,-0.815104,0.3455038265306123,-2.3591750290724502,0.009157807403096267,0.9908421925969038,0.9908421925969038,1.929627049602258,1.929627049602258,True,False,True,False
Q7_Turning_in_Bed,Age_Base,0.044622169127401475,0.03552459223067551,1.2560923665964054,0.242331,0.16941841836734692,1.4303698637686373,0.9236945535620191,0.07630544643798085,0.9236945535620191,-0.17427749717223184,0.17427749717223184,True,False,False,True
Q7_Turning_in_Bed,Bulbar_Onset,0.37945878610458256,0.08673764883480561,4.37478754845284,0.325292,0.43422729591836734,0.7491284013180816,0.7731100908602289,0.2268899091397712,0.7731100908602289,3.6256591471347583,3.6256591471347583,True,True,False,False
Q7_Turning_in_Bed,FVC_Base,0.18707722210916364,0.03517884030024173,5.317890541942571,0.612956,0.16661045918367348,3.6789767161272238,0.9998829141781852,0.00011708582181480812,0.9998829141781852,1.6389138258153473,1.6389138258153473,True,True,True,True
Q7_Turning_in_Bed,BMI_Base,-0.03326375914106883,0.04502941488957457,-0.7387117781263957,-0.198241,0.20254362244897958,-0.9787570578774288,0.1638500160722418,0.8361499839277582,0.8361499839277582,0.24004527975103318,0.24004527975103318,True,False,False,True
Q8_Walking,t_abs,-0.8530162665371097,0.030008584242777938,-28.42574176895407,-5.89636,0.2547219387755101,-23.148222050855786,7.574746600247645e-119,1.0,1.0,-5.277519718098283,5.277519718098283,True,True,True,True
Q8_Walking,Sex_Female,-0.29541787459124236,0.07087574336357795,-4.168109716688396,0.0401741,0.505769387755102,0.07943165595354823,0.5316553548150792,0.46834464518492086,0.5316553548150792,-4.247541372641944,4.247541372641944,False,True,False,False
Q8_Walking,Treatment_Active,-0.0021782840134071647,0.07510331160843044,-0.02900383440831722,-1.96304,0.47819132653061225,-4.105135101973316,2.0203932715927086e-05,0.999979796067284,0.999979796067284,4.076131267564999,4.076131267564999,True,False,True,False
Q8_Walking,Age_Base,0.031385622320135656,0.034355610050077166,0.9135515938848875,0.228201,0.2525372448979592,0.9036330466510294,0.8169049939490329,0.18309500605096707,0.8169049939490329,0.0099185472338581,0.0099185472338581,True,False,False,True
Q8_Walking,Bulbar_Onset,-0.021909239504037933,0.06974518749441411,-0.31413263468239505,-0.600912,0.49225663265306124,-1.220729107825995,0.11109430150601357,0.8889056984939865,0.8889056984939865,0.9065964731435999,0.9065964731435999,True,False,False,True
Q8_Walking,FVC_Base,0.10423910531965862,0.028124863060996534,3.7062973460026214,0.632643,0.20285051020408165,3.1187646477374757,0.9990919451826087,0.0009080548173912926,0.9990919451826087,0.5875326982651456,0.5875326982651456,True,True,True,True
Q8_Walking,BMI_Base,0.011426546384997457,0.035850765252698515,0.3187253132382543,-0.0465723,0.2452517857142857,-0.18989586503666056,0.42469536636921273,0.5753046336307872,0.5753046336307872,0.5086211782749148,0.5086211782749148,False,False,False,True
Q9_Climbing_Stairs,t_abs,-1.2531091983524991,0.043927238231695406,-28.52692882131448,-5.4154,0.20636989795918378,-26.241230206311716,4.500261037117161e-152,1.0,1.0,-2.285698615002765,2.285698615002765,True,True,True,True
Q9_Climbing_Stairs,Sex_Female,-0.5073820600737364,0.09827591420107844,-5.162832258528801,-0.0641532,0.45754923469387754,-0.14021048476438075,0.4442468440472693,0.5557531559527308,0.5557531559527308,-5.0226217737644205,5.0226217737644205,True,True,False,False
Q9_Climbing_Stairs,Treatment_Active,-0.028173747057891187,0.10410948692567264,-0.27061652006800685,-2.23192,0.41533928571428574,-5.373727159379165,3.856276673889927e-08,0.9999999614372332,0.9999999614372332,5.103110639311158,5.103110639311158,True,False,True,False
Q9_Climbing_Stairs,Age_Base,-7.987579085076452e-06,0.047625282167294045,-0.00016771720232582272,-0.0786212,0.2018795918367347,-0.389446002365524,0.34847312384503293,0.6515268761549671,0.6515268761549671,0.3892782851631982,0.3892782851631982,True,False,False,True
Q9_Climbing_Stairs,Bulbar_Onset,-0.14816591755050673,0.10186123054267576,-1.454585977031086,0.302344,0.4281048469387755,0.706238208144462,0.7599799933955915,0.24002000660440853,0.7599799933955915,-2.160824185175548,2.160824185175548,False,False,False,True
Q9_Climbing_Stairs,FVC_Base,0.16134332705092228,0.04108015798352,3.9275245025992325,0.822016,0.16289107142857143,5.0464153301395545,0.9999997749118735,2.2508812641867072e-07,0.9999997749118735,-1.118890827540322,1.118890827540322,True,True,True,True
Q9_Climbing_Stairs,BMI_Base,-0.23512422054809395,0.052418018345189894,-4.485561033607254,-0.836855,0.2022543367346939,-4.137636866089751,1.7545056970791622e-05,0.9999824549430292,0.9999824549430292,-0.3479241675175029,0.3479241675175029,True,True,True,True
R_1_Dyspnea,t_abs,-0.7108890282573029,0.0445743772984347,-15.948378224058038,-2.67086,0.19253061224489793,-13.872391350434599,4.655985219636524e-44,1.0,1.0,-2.075986873623439,2.075986873623439,True,True,True,True
R_1_Dyspnea,Sex_Female,0.031943363984645985,0.056837868464796514,0.562008478633055,-0.00749683,0.2611798469387755,-0.028703707762557082,0.4885504496103263,0.5114495503896738,0.5114495503896738,0.5907121863956121,0.5907121863956121,False,False,False,True
R_1_Dyspnea,Treatment_Active,-0.007765666722720214,0.05998120925907376,-0.12946832547470605,0.077038,0.24765,0.3110761154855643,0.6221286209707495,0.3778713790292505,0.6221286209707495,-0.44054444096027034,0.44054444096027034,False,False,False,True
R_1_Dyspnea,Age_Base,-0.058351565702178365,0.027425527520491003,-2.127636949137294,-0.325471,0.11805275510204083,-2.756996223583887,0.0029167512618880286,0.9970832487381119,0.9970832487381119,0.629359274446593,0.629359274446593,True,True,True,True
R_1_Dyspnea,Bulbar_Onset,0.14774953852431216,0.0966004922217636,1.5294905349460004,0.740083,0.3854091581632653,1.9202527607984068,0.972587009925963,0.02741299007403702,0.972587009925963,-0.3907622258524064,0.3907622258524064,True,False,False,True
R_1_Dyspnea,FVC_Base,0.27038182956703494,0.03974779145234147,6.802436555279533,0.626644,0.17140102040816324,3.6560109065147377,0.9998719147698755,0.000128085230124515,0.9998719147698755,3.146425648764795,3.146425648764795,True,True,True,True
R_1_Dyspnea,BMI_Base,0.04358759857444212,0.051648502896140036,0.843927628688336,0.260459,0.19864285714285715,1.3111923768428622,0.9051036114010773,0.09489638859892274,0.9051036114010773,-0.4672647481545261,0.4672647481545261,True,False,False,True
R_2_Orthopnea,t_abs,-0.6524497334313109,0.03425497069003852,-19.0468629891733,-4.29013,0.27573469387755095,-15.558905336392575,6.922325200560253e-55,1.0,1.0,-3.4879576527807234,3.4879576527807234,True,True,True,True
R_2_Orthopnea,Sex_Female,0.08915220589710038,0.04240474740815464,2.102410964484509,0.498983,0.32433367346938774,1.538486567436534,0.9380351548068027,0.06196484519319732,0.9380351548068027,0.563924397047975,0.563924397047975,True,True,False,False
R_2_Orthopnea,Treatment_Active,0.03900579464005603,0.044738925587765786,0.8718536291967297,0.389696,0.3207155612244898,1.2150829180603004,0.8878327660298724,0.11216723397012757,0.8878327660298724,-0.34322928886357074,0.34322928886357074,True,False,False,True
R_2_Orthopnea,Age_Base,-0.05888005488914471,0.020454371286324855,-2.8786049722540263,-0.381478,0.1627236224489796,-2.3443308000324827,0.009530628484609924,0.99046937151539,0.99046937151539,-0.5342741722215436,0.5342741722215436,True,True,True,True
R_2_Orthopnea,Bulbar_Onset,0.08574311447454257,0.0737732074354039,1.1622527670308975,0.655454,0.4839696428571429,1.3543287470067116,0.9121842406399363,0.08781575936006364,0.9121842406399363,-0.19207597997581405,0.19207597997581405,True,False,False,True
R_2_Orthopnea,FVC_Base,0.28231312344926124,0.030211814302316682,9.344461098041805,0.965919,0.21838775510204084,4.422954022988505,0.9999951319766915,4.86802330849226e-06,0.9999951319766915,4.9215070750533,4.9215070750533,True,True,True,True
R_2_Orthopnea,BMI_Base,-0.1389784994245606,0.039477923741860224,-3.5204105548538616,-0.816265,0.2958645408163265,-2.758914595672144,0.002899684451001333,0.9971003155489987,0.9971003155489987,-0.7614959591817176,0.7614959591817176,True,True,True,True
